station,date,tobs,precipitation
USC00511918,2014-12-12,64,0.0
USC00511918,2014-12-14,70,0.0
USC00511918,2014-12-15,72,0.0
USC00511918,2014-12-16,72,0.0
USC00511918,2014-12-17,64,0.03
USC00511918,2014-12-18,71,0.0
USC00511918,2014-12-19,68,0.0
USC00511918,2014-12-20,81,0.0
USC00511918,2014-12-21,78,0.0
USC00511918,2014-12-22,69,0.01
USC00511918,2014-12-23,72,0.1
USC00511918,2014-12-24,70,0.0
USC00511918,2014-12-25,62,0.0
USC00511918,2014-12-26,76,0.0
USC00511918,2014-12-27,72,0.0
USC00511918,2014-12-28,76,0.0
USC00511918,2014-12-29,57,0.0
USC00511918,2014-12-30,64,0.0
USC00511918,2014-12-31,57,0.7
USC00511918,2015-01-01,66,0.0
USC00511918,2015-01-02,65,0.0
USC00511918,2015-01-03,69,0.75
USC00511918,2015-01-04,62,0.0
USC00511918,2015-01-05,56,0.0
USC00511918,2015-01-06,63,0.01
USC00511918,2015-01-07,57,0.0
USC00511918,2015-01-08,57,0.0
USC00511918,2015-01-09,62,0.0
USC00511918,2015-01-10,77,0.0
USC00511918,2015-01-11,66,0.0
USC00511918,2015-01-12,63,0.01
USC00511918,2015-01-13,60,0.0
USC00511918,2015-01-14,72,0.0
USC00511918,2015-01-15,74,0.0
USC00511918,2015-01-16,69,0.01
USC00511918,2015-01-17,70,0.03
USC00511918,2015-01-18,74,0.0
USC00511918,2015-01-19,63,0.0
USC00511918,2015-01-20,67,0.0
USC00511918,2015-01-21,61,0.0
USC00511918,2015-01-22,66,0.0
USC00511918,2015-01-23,67,0.0
USC00511918,2015-01-24,72,0.0
USC00511918,2015-01-25,68,0.0
USC00511918,2015-01-26,66,0.0
USC00511918,2015-01-27,59,0.0
USC00511918,2015-01-28,68,0.0
USC00511918,2015-01-29,74,0.01
USC00511918,2015-01-30,60,0.07
USC00511918,2015-01-31,65,0.0
USC00511918,2015-02-01,72,0.0
USC00511918,2015-02-03,76,0.0
USC00511918,2015-02-05,74,0.0
USC00511918,2015-02-06,75,0.0
USC00511918,2015-02-07,73,0.0
USC00511918,2015-02-08,64,0.0
USC00511918,2015-02-09,75,0.0
USC00511918,2015-02-10,71,0.08
USC00511918,2015-02-11,71,0.0
USC00511918,2015-02-12,62,0.0
USC00511918,2015-02-15,63,0.02
USC00511918,2015-02-16,68,0.0
USC00511918,2015-02-17,62,0.01
USC00511918,2015-02-18,63,0.0
USC00511918,2015-02-19,65,0.0
USC00511918,2015-02-20,69,0.0
USC00511918,2015-02-21,63,0.28
USC00511918,2015-02-22,73,0.0
USC00511918,2015-02-23,66,0.0
USC00511918,2015-02-24,63,0.0
USC00511918,2015-02-25,69,0.0
USC00511918,2015-02-26,65,0.0
USC00511918,2015-02-28,71,0.0
USC00511918,2015-03-02,78,0.0
USC00511918,2015-03-03,75,0.0
USC00511918,2015-03-04,71,0.0
USC00511918,2015-03-05,73,0.17
USC00511918,2015-03-06,67,0.0
USC00511918,2015-03-07,71,0.0
USC00511918,2015-03-08,68,0.0
USC00511918,2015-03-09,69,0.0
USC00511918,2015-03-11,72,0.0
USC00511918,2015-03-12,73,0.02
USC00511918,2015-03-13,69,0.0
USC00511918,2015-03-14,71,0.0
USC00511918,2015-03-15,66,0.0
USC00511918,2015-03-17,74,0.0
USC00511918,2015-03-18,76,0.0
USC00511918,2015-03-20,80,0.0
USC00511918,2015-04-02,79,0.0
USC00511918,2015-04-03,77,0.0
USC00511918,2015-04-06,70,0.0
USC00511918,2015-04-07,63,0.0
USC00511918,2015-04-08,70,0.0
USC00511918,2015-04-09,64,0.0
USC00511918,2015-04-10,64,0.0
USC00511918,2015-04-13,67,0.0
USC00511918,2015-04-14,71,0.1
USC00511918,2015-04-15,70,0.0
USC00511918,2015-04-16,70,0.0
USC00511918,2015-04-17,71,0.0
USC00511918,2015-04-20,80,0.0
USC00511918,2015-04-21,73,0.0
USC00511918,2015-04-22,66,0.05
USC00511918,2015-04-23,69,0.0
USC00511918,2015-04-24,69,0.0
USC00511918,2015-04-27,72,0.0
USC00511918,2015-04-29,72,0.0
USC00511918,2015-04-30,73,0.0
USC00511918,2015-05-01,72,0.0
USC00511918,2015-05-04,73,0.0
USC00511918,2015-05-05,72,0.0
USC00511918,2015-05-06,74,0.0
USC00511918,2015-05-07,69,0.0
USC00511918,2015-05-08,75,0.09
USC00511918,2015-05-11,74,0.0
USC00511918,2015-05-12,72,0.0
USC00511918,2015-05-13,72,0.0
USC00511918,2015-05-14,79,0.0
USC00511918,2015-05-15,78,0.0
USC00511918,2015-05-18,82,0.0
USC00511918,2015-05-19,70,0.0
USC00511918,2015-05-20,77,0.0
USC00511918,2015-05-21,67,0.0
USC00511918,2015-05-22,74,0.0
USC00511918,2015-05-26,68,0.0
USC00511918,2015-05-27,67,0.0
USC00511918,2015-05-28,70,0.0
USC00511918,2015-05-29,66,0.0
USC00511918,2015-06-01,70,0.01
USC00511918,2015-06-02,67,0.0
USC00511918,2015-06-03,68,0.0
USC00511918,2015-06-04,68,0.0
USC00511918,2015-06-05,71,0.0
USC00511918,2015-06-08,74,0.0
USC00511918,2015-06-09,69,0.0
USC00511918,2015-06-11,69,0.0
USC00511918,2015-06-12,66,0.0
USC00511918,2015-06-15,67,0.0
USC00511918,2015-06-16,69,0.2
USC00511918,2015-06-17,72,0.0
USC00511918,2015-06-18,72,0.0
USC00511918,2015-06-19,72,0.0
USC00511918,2015-06-22,70,0.0
USC00511918,2015-06-23,75,0.0
USC00511918,2015-06-24,73,0.0
USC00511918,2015-06-25,70,0.01
USC00511918,2015-06-26,71,0.01
USC00511918,2015-07-01,67,0.0
USC00511918,2015-07-06,71,0.0
USC00511918,2015-07-08,77,0.0
USC00511918,2015-07-09,76,0.0
USC00511918,2015-07-10,73,0.0
USC00511918,2015-07-13,77,0.0
USC00511918,2015-07-14,75,0.0
USC00511918,2015-07-15,71,0.0
USC00511918,2015-07-16,75,0.0
USC00511918,2015-07-17,75,0.0
USC00511918,2015-07-21,72,0.0
USC00511918,2015-07-22,77,0.0
USC00511918,2015-07-23,71,0.0
USC00511918,2015-07-24,77,0.0
USC00511918,2015-07-27,72,0.0
USC00511918,2015-07-28,74,0.0
USC00511918,2015-07-30,78,0.0
USC00511918,2015-07-31,82,0.0
USC00511918,2015-08-03,85,0.0
USC00511918,2015-08-04,84,0.0
USC00511918,2015-08-05,76,0.1
USC00511918,2015-08-06,76,0.0
USC00511918,2015-08-13,76,0.0
USC00511918,2015-08-14,78,0.0
USC00511918,2015-08-17,73,0.0
USC00511918,2015-08-19,73,0.0
USC00511918,2015-08-20,75,0.1
USC00511918,2015-08-24,82,0.0
USC00511918,2015-08-25,79,1.3
USC00511918,2015-08-26,76,0.8
USC00511918,2015-08-27,84,0.0
USC00511918,2015-08-28,86,0.0
USC00511918,2015-08-30,82,0.0
USC00511918,2015-09-01,78,0.0
USC00511918,2015-09-02,76,0.0
USC00511918,2015-09-03,76,0.2
USC00511918,2015-09-04,73,0.7
USC00511918,2015-09-14,74,0.0
USC00511918,2015-09-17,71,0.0
USC00511918,2015-09-18,74,0.0
USC00511918,2015-09-21,81,0.0
USC00511918,2015-09-22,76,0.0
USC00511918,2015-09-23,77,0.0
USC00511918,2015-09-24,76,0.0
USC00511918,2015-09-25,77,0.0
USC00511918,2015-10-08,83,0.0
USC00511918,2015-10-09,84,0.0
USC00511918,2015-10-12,73,0.0
USC00511918,2015-10-13,72,0.4
USC00511918,2015-10-14,72,0.0
USC00511918,2015-10-15,72,0.0
USC00511918,2015-10-16,72,0.0
USC00511918,2015-10-19,71,0.0
USC00511918,2015-10-20,75,0.3
USC00511918,2015-10-21,71,0.0
USC00511918,2015-10-22,71,0.15
USC00511918,2015-10-25,74,0.0
USC00511918,2015-10-26,72,0.1
USC00511918,2015-10-28,82,0.0
USC00511918,2015-10-29,68,0.0
USC00511918,2015-10-30,64,0.0
USC00516128,2010-01-01,73,0.14
USC00516128,2010-01-02,61,0.0
USC00516128,2010-01-03,76,0.0
USC00516128,2010-01-04,72,0.0
USC00516128,2010-01-05,74,0.0
USC00516128,2010-01-06,71,0.36
USC00516128,2010-01-07,74,0.3
USC00516128,2010-01-08,64,0.0
USC00516128,2010-01-09,67,0.0
USC00516128,2010-01-10,71,0.01
USC00516128,2010-01-11,68,0.14
USC00516128,2010-01-12,68,0.0
USC00516128,2010-01-13,59,0.0
USC00516128,2010-01-14,69,0.0
USC00516128,2010-01-15,67,0.0
USC00516128,2010-01-16,65,0.0
USC00516128,2010-01-17,70,0.0
USC00516128,2010-01-18,76,0.0
USC00516128,2010-01-19,75,0.0
USC00516128,2010-01-20,69,0.0
USC00516128,2010-01-21,71,0.32
USC00516128,2010-01-22,63,0.0
USC00516128,2010-01-23,75,0.0
USC00516128,2010-01-24,76,0.01
USC00516128,2010-01-25,65,0.0
USC00516128,2010-01-26,69,0.03
USC00516128,2010-01-27,65,0.31
USC00516128,2010-01-28,71,0.07
USC00516128,2010-01-29,65,0.1
USC00516128,2010-01-30,69,0.33
USC00516128,2010-01-31,74,1.1
USC00516128,2010-02-01,65,0.01
USC00516128,2010-02-02,69,0.05
USC00516128,2010-02-03,63,0.67
USC00516128,2010-02-04,70,0.0
USC00516128,2010-02-05,66,0.09
USC00516128,2010-02-06,62,0.04
USC00516128,2010-02-08,69,0.0
USC00516128,2010-02-09,72,0.0
USC00516128,2010-02-10,69,0.0
USC00516128,2010-02-11,69,0.0
USC00516128,2010-02-12,66,0.65
USC00516128,2010-02-13,70,0.62
USC00516128,2010-02-14,73,0.02
USC00516128,2010-02-15,73,0.0
USC00516128,2010-02-16,74,0.0
USC00516128,2010-02-17,69,0.02
USC00516128,2010-02-18,65,0.0
USC00516128,2010-02-19,60,0.42
USC00516128,2010-02-20,74,0.55
USC00516128,2010-02-22,62,0.0
USC00516128,2010-02-23,71,0.0
USC00516128,2010-02-24,62,0.0
USC00516128,2010-02-25,72,0.0
USC00516128,2010-02-26,71,0.01
USC00516128,2010-02-27,75,0.02
USC00516128,2010-02-28,67,0.2
USC00516128,2010-03-01,66,0.12
USC00516128,2010-03-02,67,0.0
USC00516128,2010-03-03,66,0.12
USC00516128,2010-03-04,65,1.41
USC00516128,2010-03-05,65,1.33
USC00516128,2010-03-06,68,0.9
USC00516128,2010-03-07,69,0.35
USC00516128,2010-03-08,65,0.7
USC00516128,2010-03-09,72,0.24
USC00516128,2010-03-10,66,0.14
USC00516128,2010-03-11,71,0.68
USC00516128,2010-03-12,66,0.03
USC00516128,2010-03-13,74,0.1
USC00516128,2010-03-14,74,0.1
USC00516128,2010-03-15,66,0.83
USC00516128,2010-03-16,69,2.2
USC00516128,2010-03-17,65,1.32
USC00516128,2010-03-18,70,0.11
USC00516128,2010-03-19,67,0.01
USC00516128,2010-03-20,65,0.18
USC00516128,2010-03-21,74,1.0
USC00516128,2010-03-22,77,0.0
USC00516128,2010-03-23,74,0.0
USC00516128,2010-03-24,71,0.07
USC00516128,2010-03-25,67,0.35
USC00516128,2010-03-26,71,0.91
USC00516128,2010-03-27,72,0.0
USC00516128,2010-03-28,74,0.0
USC00516128,2010-03-29,70,0.02
USC00516128,2010-03-30,68,0.49
USC00516128,2010-03-31,70,0.08
USC00516128,2010-04-01,73,0.04
USC00516128,2010-04-02,73,0.19
USC00516128,2010-04-03,67,0.92
USC00516128,2010-04-04,67,2.56
USC00516128,2010-04-05,69,0.87
USC00516128,2010-04-06,69,1.83
USC00516128,2010-04-07,68,1.43
USC00516128,2010-04-08,76,0.35
USC00516128,2010-04-09,68,0.5
USC00516128,2010-04-10,67,0.4
USC00516128,2010-04-11,73,1.04
USC00516128,2010-04-12,68,0.02
USC00516128,2010-04-13,71,0.93
USC00516128,2010-04-14,68,0.0
USC00516128,2010-04-15,67,0.0
USC00516128,2010-04-16,65,0.06
USC00516128,2010-04-17,70,0.03
USC00516128,2010-04-18,71,0.03
USC00516128,2010-04-19,71,0.01
USC00516128,2010-04-20,71,0.68
USC00516128,2010-04-21,71,0.17
USC00516128,2010-04-23,71,0.0
USC00516128,2010-04-24,75,0.17
USC00516128,2010-04-25,78,0.08
USC00516128,2010-04-26,72,0.0
USC00516128,2010-04-27,75,0.0
USC00516128,2010-04-28,76,0.49
USC00516128,2010-04-29,69,1.29
USC00516128,2010-04-30,72,0.92
USC00516128,2010-05-01,73,0.31
USC00516128,2010-05-02,74,0.37
USC00516128,2010-05-03,75,0.14
USC00516128,2010-05-04,77,0.21
USC00516128,2010-05-05,72,0.01
USC00516128,2010-05-06,71,0.08
USC00516128,2010-05-07,69,0.24
USC00516128,2010-05-08,75,0.06
USC00516128,2010-05-09,74,0.0
USC00516128,2010-05-10,71,0.55
USC00516128,2010-05-12,70,0.0
USC00516128,2010-05-13,70,0.32
USC00516128,2010-05-14,73,0.0
USC00516128,2010-05-15,73,0.25
USC00516128,2010-05-16,73,0.61
USC00516128,2010-05-17,71,0.1
USC00516128,2010-05-18,71,0.0
USC00516128,2010-05-19,71,0.0
USC00516128,2010-05-20,71,0.67
USC00516128,2010-05-21,71,0.38
USC00516128,2010-05-22,77,0.01
USC00516128,2010-05-24,71,0.0
USC00516128,2010-05-25,71,0.83
USC00516128,2010-05-26,71,0.27
USC00516128,2010-05-27,72,0.05
USC00516128,2010-05-28,74,0.0
USC00516128,2010-05-31,80,0.0
USC00516128,2010-06-01,70,0.08
USC00516128,2010-06-02,78,0.0
USC00516128,2010-06-03,73,0.1
USC00516128,2010-06-04,68,0.01
USC00516128,2010-06-05,79,0.09
USC00516128,2010-06-06,74,0.13
USC00516128,2010-06-07,75,0.44
USC00516128,2010-06-08,71,0.27
USC00516128,2010-06-09,75,0.0
USC00516128,2010-06-14,76,0.0
USC00516128,2010-06-16,73,0.0
USC00516128,2010-06-17,73,0.05
USC00516128,2010-06-19,74,0.0
USC00516128,2010-06-22,72,0.0
USC00516128,2010-06-23,72,0.04
USC00516128,2010-06-24,72,0.26
USC00516128,2010-06-25,70,0.79
USC00516128,2010-06-26,69,0.88
USC00516128,2010-06-27,73,0.37
USC00516128,2010-06-28,71,0.16
USC00516128,2010-06-29,73,0.02
USC00516128,2010-06-30,72,0.71
USC00516128,2010-07-01,70,0.44
USC00516128,2010-07-02,69,0.7
USC00516128,2010-07-03,69,1.81
USC00516128,2010-07-04,72,0.44
USC00516128,2010-07-05,72,0.14
USC00516128,2010-07-06,69,1.01
USC00516128,2010-07-07,69,1.05
USC00516128,2010-07-08,69,0.9
USC00516128,2010-07-09,68,0.75
USC00516128,2010-07-10,68,0.75
USC00516128,2010-07-11,71,0.31
USC00516128,2010-07-12,70,0.25
USC00516128,2010-07-13,72,0.0
USC00516128,2010-07-14,69,0.48
USC00516128,2010-07-15,68,0.24
USC00516128,2010-07-16,70,0.19
USC00516128,2010-07-17,70,0.46
USC00516128,2010-07-18,74,2.14
USC00516128,2010-07-19,69,0.35
USC00516128,2010-07-20,70,1.23
USC00516128,2010-07-21,72,0.05
USC00516128,2010-07-22,72,0.07
USC00516128,2010-07-23,71,1.0
USC00516128,2010-07-24,73,0.04
USC00516128,2010-07-25,74,0.0
USC00516128,2010-07-26,73,0.0
USC00516128,2010-07-27,70,0.1
USC00516128,2010-07-28,71,0.02
USC00516128,2010-07-29,72,0.38
USC00516128,2010-07-30,69,0.29
USC00516128,2010-07-31,73,0.05
USC00516128,2010-08-01,71,0.52
USC00516128,2010-08-02,70,1.45
USC00516128,2010-08-03,70,0.58
USC00516128,2010-08-04,69,1.89
USC00516128,2010-08-05,69,0.93
USC00516128,2010-08-06,70,0.35
USC00516128,2010-08-07,72,0.18
USC00516128,2010-08-08,71,0.82
USC00516128,2010-08-09,72,0.09
USC00516128,2010-08-10,72,0.03
USC00516128,2010-08-11,69,0.13
USC00516128,2010-08-12,71,0.03
USC00516128,2010-08-13,71,0.14
USC00516128,2010-08-14,71,0.0
USC00516128,2010-08-15,72,0.0
USC00516128,2010-08-16,69,0.42
USC00516128,2010-08-17,69,0.88
USC00516128,2010-08-18,72,0.08
USC00516128,2010-08-19,74,0.12
USC00516128,2010-08-20,71,0.24
USC00516128,2010-08-21,72,0.06
USC00516128,2010-08-22,71,0.02
USC00516128,2010-08-23,73,0.06
USC00516128,2010-08-24,70,0.41
USC00516128,2010-08-25,69,0.45
USC00516128,2010-08-26,71,0.61
USC00516128,2010-08-27,73,1.13
USC00516128,2010-08-28,73,0.41
USC00516128,2010-08-29,71,1.0
USC00516128,2010-08-30,73,0.18
USC00516128,2010-08-31,70,0.21
USC00516128,2010-09-01,69,0.21
USC00516128,2010-09-02,72,0.54
USC00516128,2010-09-03,69,0.52
USC00516128,2010-09-04,68,0.32
USC00516128,2010-09-05,72,0.07
USC00516128,2010-09-06,68,0.38
USC00516128,2010-09-07,69,1.51
USC00516128,2010-09-08,70,0.28
USC00516128,2010-09-09,72,0.01
USC00516128,2010-09-10,71,0.18
USC00516128,2010-09-11,74,0.24
USC00516128,2010-09-12,73,0.0
USC00516128,2010-09-13,72,0.0
USC00516128,2010-09-14,74,0.27
USC00516128,2010-09-15,72,0.04
USC00516128,2010-09-16,72,0.21
USC00516128,2010-09-17,73,0.0
USC00516128,2010-09-18,71,0.19
USC00516128,2010-09-19,74,0.58
USC00516128,2010-09-20,74,0.26
USC00516128,2010-09-21,73,0.04
USC00516128,2010-09-22,72,0.42
USC00516128,2010-09-23,73,0.86
USC00516128,2010-09-24,74,0.0
USC00516128,2010-09-25,71,0.57
USC00516128,2010-09-26,72,0.0
USC00516128,2010-09-27,72,0.0
USC00516128,2010-09-28,77,0.0
USC00516128,2010-09-29,72,0.0
USC00516128,2010-09-30,70,1.18
USC00516128,2010-10-01,73,3.14
USC00516128,2010-10-02,73,1.27
USC00516128,2010-10-03,73,0.03
USC00516128,2010-10-04,71,0.24
USC00516128,2010-10-05,76,0.21
USC00516128,2010-10-06,74,0.0
USC00516128,2010-10-07,73,0.0
USC00516128,2010-10-08,74,0.0
USC00516128,2010-10-09,72,0.0
USC00516128,2010-10-10,73,0.0
USC00516128,2010-10-11,71,0.41
USC00516128,2010-10-12,71,0.25
USC00516128,2010-10-13,71,0.05
USC00516128,2010-10-14,72,0.04
USC00516128,2010-10-15,72,0.01
USC00516128,2010-10-16,72,0.08
USC00516128,2010-10-17,74,0.21
USC00516128,2010-10-18,74,0.07
USC00516128,2010-10-19,69,4.01
USC00516128,2010-10-20,75,0.0
USC00516128,2010-10-21,73,0.39
USC00516128,2010-10-22,74,0.21
USC00516128,2010-10-23,73,0.0
USC00516128,2010-10-24,74,0.0
USC00516128,2010-10-25,74,0.0
USC00516128,2010-10-26,71,0.68
USC00516128,2010-10-27,71,1.06
USC00516128,2010-10-28,76,0.7
USC00516128,2010-10-29,70,0.24
USC00516128,2010-10-30,70,1.9
USC00516128,2010-10-31,74,0.28
USC00516128,2010-11-01,72,2.03
USC00516128,2010-11-02,75,0.47
USC00516128,2010-11-03,68,0.06
USC00516128,2010-11-04,69,3.79
USC00516128,2010-11-05,71,2.64
USC00516128,2010-11-06,73,4.56
USC00516128,2010-11-07,72,0.54
USC00516128,2010-11-08,73,0.01
USC00516128,2010-11-09,69,0.01
USC00516128,2010-11-10,69,0.76
USC00516128,2010-11-11,80,0.15
USC00516128,2010-11-12,72,0.1
USC00516128,2010-11-13,79,0.21
USC00516128,2010-11-14,77,0.31
USC00516128,2010-11-15,71,0.6
USC00516128,2010-11-16,73,0.62
USC00516128,2010-11-17,65,0.01
USC00516128,2010-11-18,68,0.0
USC00516128,2010-11-19,67,0.22
USC00516128,2010-11-20,69,0.0
USC00516128,2010-11-21,71,0.08
USC00516128,2010-11-22,68,0.0
USC00516128,2010-11-23,68,0.0
USC00516128,2010-11-24,71,0.1
USC00516128,2010-11-25,73,0.46
USC00516128,2010-11-26,71,0.1
USC00516128,2010-11-27,69,0.15
USC00516128,2010-11-28,69,1.09
USC00516128,2010-11-29,69,0.64
USC00516128,2010-11-30,71,0.06
USC00516128,2010-12-01,71,1.48
USC00516128,2010-12-02,70,0.18
USC00516128,2010-12-03,67,1.59
USC00516128,2010-12-04,77,0.19
USC00516128,2010-12-05,69,0.0
USC00516128,2010-12-06,61,0.0
USC00516128,2010-12-07,62,0.0
USC00516128,2010-12-08,63,0.0
USC00516128,2010-12-09,73,0.0
USC00516128,2010-12-10,64,1.86
USC00516128,2010-12-11,67,0.58
USC00516128,2010-12-12,69,0.45
USC00516128,2010-12-13,80,0.18
USC00516128,2010-12-14,71,0.0
USC00516128,2010-12-15,73,0.0
USC00516128,2010-12-16,65,0.0
USC00516128,2010-12-17,68,0.0
USC00516128,2010-12-18,68,0.0
USC00516128,2010-12-19,69,2.15
USC00516128,2010-12-20,72,5.04
USC00516128,2010-12-21,69,1.44
USC00516128,2010-12-22,69,0.04
USC00516128,2010-12-23,67,0.0
USC00516128,2010-12-24,69,0.15
USC00516128,2010-12-25,73,0.0
USC00516128,2010-12-26,71,0.99
USC00516128,2010-12-27,71,0.02
USC00516128,2010-12-28,70,0.04
USC00516128,2010-12-29,71,0.19
USC00516128,2010-12-30,70,0.3
USC00516128,2010-12-31,75,0.01
USC00516128,2011-01-01,74,0.07
USC00516128,2011-01-02,70,0.03
USC00516128,2011-01-03,69,0.35
USC00516128,2011-01-04,70,0.05
USC00516128,2011-01-05,67,0.09
USC00516128,2011-01-06,67,0.22
USC00516128,2011-01-07,65,0.0
USC00516128,2011-01-08,66,0.0
USC00516128,2011-01-09,58,0.0
USC00516128,2011-01-10,64,0.0
USC00516128,2011-01-11,58,0.09
USC00516128,2011-01-12,68,0.54
USC00516128,2011-01-13,65,2.27
USC00516128,2011-01-14,72,0.12
USC00516128,2011-01-15,66,0.02
USC00516128,2011-01-16,68,0.0
USC00516128,2011-01-17,70,0.07
USC00516128,2011-01-18,62,0.0
USC00516128,2011-01-19,62,0.03
USC00516128,2011-01-20,71,0.01
USC00516128,2011-01-21,70,0.43
USC00516128,2011-01-22,69,0.02
USC00516128,2011-01-23,67,0.19
USC00516128,2011-01-24,69,0.05
USC00516128,2011-01-25,61,0.0
USC00516128,2011-01-26,67,0.0
USC00516128,2011-01-27,68,0.0
USC00516128,2011-01-28,69,0.0
USC00516128,2011-01-29,64,0.18
USC00516128,2011-01-30,62,0.0
USC00516128,2011-01-31,66,0.2
USC00516128,2011-02-01,69,0.0
USC00516128,2011-02-02,66,0.0
USC00516128,2011-02-03,65,0.0
USC00516128,2011-02-04,61,0.0
USC00516128,2011-02-05,62,0.0
USC00516128,2011-02-06,72,0.0
USC00516128,2011-02-07,67,1.11
USC00516128,2011-02-08,70,1.49
USC00516128,2011-02-10,67,0.0
USC00516128,2011-02-11,68,0.13
USC00516128,2011-02-12,69,0.1
USC00516128,2011-02-13,66,0.1
USC00516128,2011-02-14,67,0.0
USC00516128,2011-02-15,67,0.0
USC00516128,2011-02-16,71,0.2
USC00516128,2011-02-17,68,0.0
USC00516128,2011-02-18,77,0.01
USC00516128,2011-02-19,75,0.0
USC00516128,2011-02-20,76,1.79
USC00516128,2011-02-21,75,0.0
USC00516128,2011-02-22,72,0.08
USC00516128,2011-02-23,70,0.01
USC00516128,2011-02-24,66,0.6
USC00516128,2011-02-25,64,0.01
USC00516128,2011-02-26,78,0.0
USC00516128,2011-02-27,75,0.16
USC00516128,2011-02-28,75,0.0
USC00516128,2011-03-01,68,0.22
USC00516128,2011-03-02,69,0.0
USC00516128,2011-03-03,72,0.0
USC00516128,2011-03-04,69,0.94
USC00516128,2011-03-05,69,0.29
USC00516128,2011-03-06,69,0.24
USC00516128,2011-03-07,70,0.29
USC00516128,2011-03-08,70,1.11
USC00516128,2011-03-09,67,1.5
USC00516128,2011-03-10,68,0.82
USC00516128,2011-03-11,67,0.47
USC00516128,2011-03-12,73,0.0
USC00516128,2011-03-13,77,0.0
USC00516128,2011-03-14,71,0.0
USC00516128,2011-03-15,70,0.0
USC00516128,2011-03-16,71,0.0
USC00516128,2011-03-17,69,0.16
USC00516128,2011-03-18,68,0.15
USC00516128,2011-03-19,69,0.46
USC00516128,2011-03-20,67,1.16
USC00516128,2011-03-21,69,0.0
USC00516128,2011-03-22,67,0.85
USC00516128,2011-03-23,69,0.06
USC00516128,2011-03-24,72,1.35
USC00516128,2011-03-25,71,0.13
USC00516128,2011-03-26,67,0.62
USC00516128,2011-03-27,74,0.38
USC00516128,2011-03-28,68,0.26
USC00516128,2011-03-29,68,0.11
USC00516128,2011-03-30,74,0.18
USC00516128,2011-03-31,72,0.0
USC00516128,2011-04-01,67,1.16
USC00516128,2011-04-02,74,1.15
USC00516128,2011-04-03,71,0.59
USC00516128,2011-04-04,73,0.05
USC00516128,2011-04-05,69,0.42
USC00516128,2011-04-06,69,0.18
USC00516128,2011-04-07,71,3.35
USC00516128,2011-04-08,71,0.34
USC00516128,2011-04-09,75,0.03
USC00516128,2011-04-10,72,0.09
USC00516128,2011-04-11,70,0.35
USC00516128,2011-04-12,72,0.25
USC00516128,2011-04-13,69,0.0
USC00516128,2011-04-14,71,0.08
USC00516128,2011-04-15,73,0.01
USC00516128,2011-04-16,81,0.38
USC00516128,2011-04-17,77,0.0
USC00516128,2011-04-18,73,0.28
USC00516128,2011-04-19,73,0.0
USC00516128,2011-04-21,78,0.0
USC00516128,2011-04-22,82,0.0
USC00516128,2011-04-23,78,0.0
USC00516128,2011-04-24,71,0.04
USC00516128,2011-04-25,69,0.23
USC00516128,2011-04-26,71,0.46
USC00516128,2011-04-27,71,0.09
USC00516128,2011-04-28,70,0.34
USC00516128,2011-04-29,71,0.9
USC00516128,2011-05-01,72,1.21
USC00516128,2011-05-02,73,0.35
USC00516128,2011-05-03,70,3.05
USC00516128,2011-05-05,70,0.34
USC00516128,2011-05-06,67,2.07
USC00516128,2011-05-07,67,1.91
USC00516128,2011-05-08,70,2.26
USC00516128,2011-05-09,73,0.31
USC00516128,2011-05-10,73,0.04
USC00516128,2011-05-11,72,0.74
USC00516128,2011-05-12,73,0.1
USC00516128,2011-05-13,71,0.29
USC00516128,2011-05-14,72,0.06
USC00516128,2011-05-15,72,0.0
USC00516128,2011-05-16,72,0.01
USC00516128,2011-05-17,70,0.03
USC00516128,2011-05-18,75,0.19
USC00516128,2011-05-19,70,0.15
USC00516128,2011-05-20,74,0.0
USC00516128,2011-05-21,71,0.01
USC00516128,2011-05-22,69,0.71
USC00516128,2011-05-23,72,0.17
USC00516128,2011-05-24,71,0.02
USC00516128,2011-05-25,71,0.09
USC00516128,2011-05-26,72,0.0
USC00516128,2011-05-27,71,0.09
USC00516128,2011-05-28,72,0.01
USC00516128,2011-05-29,70,0.17
USC00516128,2011-05-30,71,0.16
USC00516128,2011-05-31,70,0.15
USC00516128,2011-06-01,69,0.61
USC00516128,2011-06-02,72,0.22
USC00516128,2011-06-03,66,2.0
USC00516128,2011-06-04,67,2.45
USC00516128,2011-06-05,71,0.76
USC00516128,2011-06-06,71,0.1
USC00516128,2011-06-07,72,0.19
USC00516128,2011-06-08,72,0.23
USC00516128,2011-06-09,71,0.1
USC00516128,2011-06-10,71,0.11
USC00516128,2011-06-11,71,0.17
USC00516128,2011-06-12,69,1.5
USC00516128,2011-06-13,68,0.41
USC00516128,2011-06-14,71,0.14
USC00516128,2011-06-15,73,0.01
USC00516128,2011-06-16,72,0.83
USC00516128,2011-06-17,74,0.18
USC00516128,2011-06-18,70,0.07
USC00516128,2011-06-19,72,1.84
USC00516128,2011-06-20,71,0.91
USC00516128,2011-06-21,71,1.03
USC00516128,2011-06-22,70,1.65
USC00516128,2011-06-23,70,0.68
USC00516128,2011-06-24,69,1.16
USC00516128,2011-06-25,74,0.06
USC00516128,2011-06-26,69,0.29
USC00516128,2011-06-27,72,0.98
USC00516128,2011-06-28,70,0.25
USC00516128,2011-06-29,72,0.06
USC00516128,2011-06-30,72,0.0
